can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price
True,True,75.0,75.0,244858,0,0,0,0,-15.6,-5,"[{'offset': 0, 'projected_percent': '-20.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-43.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.6', 'likelihood': -4}]",,False,0,3,1.1,1.1,0,Fábio,0.0,100,False,Lack of match fitness - 75% chance of playing,2026-08-18T13:58:17.442072Z,50,244858.jpg,0.0,False,Freitas Gouveia Carvalho,0.0,False,,d,4,94,0,15,15,93,93,0.0,0.0,Carvalho,Fábio Carvalho,173.0,2024-08-12,2002-08-30,False,p244858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brentfordfc.com/en/news/video/first-team-fabio-carvalho-brentford-injury-return-keith-andrews?utm_source=chatgpt.com,275.0,64.0,275.0,64.0,275.0,64.0,275.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,174.0,450.0,174.0,450.0,174.0,559.0,234.0,0.0,0.0,0.0,Brentford,5.0
True,True,,,508395,0,0,0,0,-9.3,-169,"[{'offset': 0, 'projected_percent': '-13.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-32.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-52.8', 'likelihood': -3}]",,False,0,3,1.5,1.5,1,Yehor,1.0,102,False,,,50,508395.jpg,1.0,False,Yarmoliuk,1.3,False,,a,4,94,1,271,271,2696,2696,0.2,0.2,Yarmoliuk,,225.0,2022-10-28,2004-03-01,False,p508395,23,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1,3,2,6,0,0.04,0.00,0.04,0.10,,,,,,,[],,332.0,92.0,332.0,92.0,332.0,92.0,332.0,92.0,0.16,0.0,0.0,0.16,0.39,0.0,349.0,202.0,204.0,88.0,204.0,88.0,172.0,55.0,0.0,0.0,23.48,Brentford,5.0
True,True,,,183656,0,0,0,0,-3.6,0,"[{'offset': 0, 'projected_percent': '-3.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.6', 'likelihood': -1}]",,False,0,3,1.5,1.5,0,Josh,0.0,103,False,,,50,183656.jpg,0.0,False,Dasilva,0.0,False,,a,4,94,0,66,66,89,89,0.0,0.0,Dasilva,,241.0,2025-10-23,1998-10-23,False,p183656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,236.0,43.0,236.0,43.0,236.0,43.0,236.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,153.0,426.0,161.0,426.0,161.0,528.0,219.0,0.0,0.0,0.0,Brentford,5.0
True,True,,,444180,0,0,0,0,-2.4,-20,"[{'offset': 0, 'projected_percent': '-5.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.6', 'likelihood': -3}]",,False,0,3,2.1,2.1,1,Jaidon,1.0,105,False,,,60,444180.jpg,1.0,False,Anthony,0.2,False,,a,4,94,1,446,446,547,547,0.2,0.2,Anthony,,241.0,2026-07-07,1999-12-01,False,p444180,23,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0,6,2,8,0,0.03,0.35,0.38,0.10,,,,,,,[],,523.0,209.0,523.0,209.0,523.0,209.0,523.0,209.0,0.12,0.0,1.37,1.49,0.39,0.0,85.0,54.0,252.0,118.0,252.0,118.0,370.0,137.0,0.0,0.0,31.3,Brentford,6.0
True,True,,,502500,0,0,0,0,-0.5,124,"[{'offset': 0, 'projected_percent': '-0.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.1', 'likelihood': 1}]",,False,0,4,2.5,2.5,0,Igor Thiago,0.0,106,False,,,80,502500.jpg,0.0,False,Nascimento Rodrigues,17.2,False,,a,4,94,0,19740,19740,21956,21956,0.0,0.0,Thiago,Igor Thiago,30.0,2024-07-01,2001-06-26,False,p502500,82,0,0,1,0,0,0,1,0,0,0,0,-3,0.0,0.0,0.0,0.0,1,4,0,5,1,1.00,0.08,1.08,0.50,,,,,1.0,,[],,598.0,70.0,598.0,70.0,598.0,70.0,598.0,70.0,1.1,0.0,0.09,1.19,0.55,0.0,12.0,4.0,600.0,72.0,600.0,72.0,23.0,4.0,1.1,1.1,5.49,Brentford,8.0
True,True,,,593174,0,0,0,0,0.4,-5,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,4,1.0,1.0,0,Kaye,0.0,107,False,,,45,593174.jpg,0.0,False,Furo,0.9,False,,a,4,94,0,2171,2171,1682,1682,0.0,0.0,Furo,,21.0,2026-01-11,2007-02-06,False,p593174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,194.0,9.0,194.0,9.0,194.0,9.0,194.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,69.0,395.0,38.0,395.0,38.0,203.0,33.0,0.0,0.0,0.0,Brentford,4.5
True,True,,,75115,0,0,0,0,0.1,4,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,4,1.8,1.8,1,Callum,1.0,108,False,,,55,75115.jpg,1.0,False,Wilson,0.4,False,,a,4,94,1,1112,1112,970,970,0.2,0.2,Wilson,,241.0,2026-07-09,1992-02-27,False,p75115,7,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.03,0.04,0.07,0.07,,,,,,,[],,382.0,25.0,382.0,25.0,382.0,25.0,382.0,25.0,0.39,0.0,0.51,0.9,0.9,0.0,113.0,29.0,219.0,19.0,219.0,19.0,279.0,48.0,0.0,0.0,0.0,Brentford,5.5
True,True,,,513545,0,0,0,0,38.4,5593,"[{'offset': 0, 'projected_percent': '54.3', 'likelihood': 3}, {'offset': 1, 'projected_percent': '136.5', 'likelihood': 5}, {'offset': 2, 'projected_percent': '218.6', 'likelihood': 5}]",,False,1,3,2.0,2.0,14,Mamadou,14.0,565,True,,,55,513545.jpg,14.0,False,Sangaré,4.2,False,,a,4,94,14,74114,74114,2206,2206,2.5,2.5,M.Sangaré,,132.0,2026-08-01,2002-06-26,False,p513545,75,0,2,1,0,0,0,0,0,0,0,3,41,0.0,0.0,0.0,0.0,4,7,2,13,1,0.05,0.33,0.38,0.47,,,,,,,[],,469.0,180.0,469.0,180.0,469.0,180.0,469.0,180.0,0.06,0.0,0.4,0.46,0.56,0.0,200.0,124.0,5.0,2.0,5.0,2.0,78.0,26.0,1.2,1.2,15.6,Brentford,5.5
True,True,,,489639,0,0,0,0,2.2,561,"[{'offset': 0, 'projected_percent': '3.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '12.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '20.3', 'likelihood': 2}]",,False,0,1,1.9,1.9,6,Bart,6.0,109,False,,,45,489639.jpg,6.0,False,Verbruggen,21.7,False,,a,5,36,6,13017,13017,7966,7966,1.3,1.3,Verbruggen,,152.0,2023-07-03,2002-08-18,False,p489639,90,0,0,1,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,0,4,0,0,1,0.00,0.00,0.00,0.31,,,,,,,[],,155.0,41.0,155.0,41.0,155.0,41.0,155.0,41.0,0.0,0.0,0.0,0.0,0.31,0.0,481.0,42.0,45.0,5.0,45.0,5.0,14.0,3.0,1.0,1.0,0.0,Brighton,4.5
True,True,,,49262,0,0,0,0,0.0,-40,"[{'offset': 0, 'projected_percent': '-0.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.2', 'likelihood': -1}]",,False,0,1,1.0,1.0,0,Jason,0.0,111,False,,,40,49262.jpg,0.0,False,Steele,4.1,False,,a,5,36,0,2202,2202,2224,2224,0.0,0.0,Steele,,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,50.0,265.0,21.0,265.0,21.0,79.0,12.0,0.0,0.0,0.0,Brighton,4.0
True,True,75.0,,231416,0,0,0,0,-8.2,-1229,"[{'offset': 0, 'projected_percent': '-15.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-51.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-87.8', 'likelihood': -5}]",,False,0,2,1.3,1.7,0,Ferdi,0.0,113,False,Unspecified injury - 75% chance of playing,2026-08-23T13:00:07.595211Z,45,231416.jpg,0.0,False,Kadıoğlu,2.8,False,,d,5,36,0,1815,1815,9809,9809,0.0,0.0,F.Kadıoğlu,,219.0,2024-08-27,1999-10-07,False,p231416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.0,,,,,,[],,120.0,82.0,120.0,82.0,120.0,82.0,120.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,109.0,344.0,134.0,344.0,134.0,108.0,43.0,0.0,0.0,0.0,Brighton,4.5
True,True,,,204120,0,0,0,0,0.1,59,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.1', 'likelihood': 1}]",,False,0,2,1.7,1.7,6,Olivier,6.0,114,False,,,45,204120.jpg,6.0,False,Boscagli,0.2,False,,a,5,36,6,489,489,202,202,1.3,1.3,Boscagli,,73.0,2025-07-02,1997-11-18,False,p204120,90,0,0,1,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,5,5,1,6,1,0.00,0.04,0.04,0.31,,,,,,,[],,107.0,71.0,107.0,71.0,107.0,71.0,107.0,71.0,0.0,0.0,0.04,0.04,0.31,0.0,433.0,98.0,40.0,17.0,40.0,17.0,328.0,123.0,1.0,1.0,6.0,Brighton,4.5
True,True,,,465730,0,0,0,0,25.4,8119,"[{'offset': 0, 'projected_percent': '48.5', 'likelihood': 3}, {'offset': 1, 'projected_percent': '167.8', 'likelihood': 5}, {'offset': 2, 'projected_percent': '287.0', 'likelihood': 5}]",,False,1,2,1.7,1.7,17,Maxim,17.0,115,True,,,45,465730.jpg,17.0,False,De Cuyper,2.3,False,,a,5,36,17,53370,53370,1654,1654,3.8,3.8,De Cuyper,,21.0,2025-07-05,2000-12-22,False,p465730,77,1,1,1,0,0,0,0,0,0,0,2,48,0.0,0.0,0.0,0.0,1,3,4,5,1,1.40,0.18,1.58,0.31,2.0,,4.0,,,,[],,144.0,98.0,144.0,98.0,144.0,98.0,144.0,98.0,1.64,0.0,0.21,1.85,0.36,0.0,470.0,125.0,1.0,1.0,1.0,1.0,119.0,50.0,1.17,1.17,5.84,Brighton,4.5
True,True,,,83299,0,0,0,0,1.0,173,"[{'offset': 0, 'projected_percent': '1.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.6', 'likelihood': 1}]",,False,0,2,1.7,1.7,6,Lewis,6.0,116,False,,,45,83299.jpg,6.0,False,Dunk,1.1,False,,a,5,36,6,2673,2673,883,883,1.3,1.3,Dunk,,241.0,2009-07-01,1991-11-21,False,p83299,90,0,0,1,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,2,2,1,3,1,0.00,0.04,0.04,0.31,,,3.0,,,,[],,77.0,53.0,77.0,53.0,77.0,53.0,77.0,53.0,0.0,0.0,0.04,0.04,0.31,0.0,403.0,80.0,39.0,16.0,39.0,16.0,189.0,73.0,1.0,1.0,3.0,Brighton,4.5
True,True,,,550090,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '-4.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-36.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-68.9', 'likelihood': -4}]",,False,0,2,1.7,1.7,0,Diego,0.0,117,False,,,45,550090.jpg,0.0,False,Coppola,0.0,False,,a,5,36,0,53,53,45,45,0.0,0.0,Coppola,,,,,False,p550090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,177.0,111.0,177.0,111.0,177.0,111.0,177.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,138.0,381.0,151.0,381.0,151.0,546.0,189.0,0.0,0.0,0.0,Brighton,4.5
True,True,,,223434,0,0,0,0,0.0,-8,"[{'offset': 0, 'projected_percent': '-0.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-28.8', 'likelihood': -2}]",,False,0,2,1.7,1.7,0,Igor Julio,0.0,118,False,,,45,223434.jpg,0.0,False,dos Santos de Paulo,0.1,False,,a,5,36,0,170,170,160,160,0.0,0.0,Igor,Igor Julio,30.0,2023-07-26,1998-02-07,False,p223434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,114.0,76.0,114.0,76.0,114.0,76.0,114.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,103.0,342.0,132.0,342.0,132.0,436.0,152.0,0.0,0.0,0.0,Brighton,4.5
True,True,,,451490,0,0,0,0,0.0,2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,1.7,1.7,1,João Pedro,1.0,119,False,,,45,451490.jpg,1.0,False,Loureiro da Costa,0.0,False,,a,5,36,1,74,74,38,38,0.2,0.2,Costinha,Costinha,173.0,2026-06-15,2000-03-26,False,p451490,26,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,3,0,1,4,0,0.08,0.00,0.08,0.10,,,,,,,[],,139.0,96.0,139.0,96.0,139.0,96.0,139.0,96.0,0.28,0.0,0.0,0.28,0.35,0.0,465.0,123.0,176.0,66.0,176.0,66.0,529.0,179.0,0.0,0.0,13.85,Brighton,4.5
True,True,,,454490,0,0,0,0,0.1,2,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,2.2,2.2,0,Michael,0.0,120,False,,,50,454490.jpg,0.0,False,Svoboda,0.1,False,,a,5,36,0,249,249,119,119,0.0,0.0,Svoboda,,14.0,2026-07-02,1998-10-15,False,p454490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,293.0,145.0,293.0,145.0,293.0,145.0,293.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,58.0,464.0,174.0,464.0,174.0,478.0,167.0,0.0,0.0,0.0,Brighton,5.0
True,True,0.0,0.0,451340,0,0,0,0,-14.5,-12,"[{'offset': 0, 'projected_percent': '-17.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-30.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-43.6', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Mitoma,0.0,121,False,Hamstring injury - Unknown return date,2026-07-24T18:30:10.661894Z,60,451340.jpg,0.0,False,Kaoru,0.0,False,,i,5,36,0,68,68,400,400,0.0,0.0,Mitoma,,108.0,2021-08-09,1997-05-20,False,p451340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brightonandhovealbion.com/media-article/successful-surgery-for-mitoma,525.0,211.0,525.0,211.0,525.0,211.0,525.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,56.0,567.0,244.0,567.0,244.0,481.0,197.0,0.0,0.0,0.0,Brighton,6.0
True,True,0.0,0.0,592031,0,0,0,0,-27.8,-43,"[{'offset': 0, 'projected_percent': '-32.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-58.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.0', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Yankuba,0.0,122,False,Leg injury - Expected back 28 Nov,2026-08-14T18:00:06.418033Z,60,592031.jpg,0.0,False,Minteh,0.1,False,,i,5,36,0,60,60,1196,1196,0.0,0.0,Minteh,,78.0,2024-07-01,2004-07-22,False,p592031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,,,[],https://www.brightonandhovealbion.com/media-article/fabian-hurzeler-reflects-on-albions-pre-season-win-over-as-roma?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=content-card,545.0,223.0,545.0,223.0,545.0,223.0,545.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,68.0,576.0,248.0,576.0,248.0,433.0,172.0,0.0,0.0,0.0,Brighton,6.0
True,True,,,532529,0,0,0,0,11.0,2890,"[{'offset': 0, 'projected_percent': '19.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '61.6', 'likelihood': 4}, {'offset': 2, 'projected_percent': '104.1', 'likelihood': 5}]",,False,1,3,2.1,2.1,16,Jack,16.0,123,True,,,60,532529.jpg,16.0,False,Hinshelwood,0.8,False,,a,5,36,16,24799,24799,1504,1504,2.7,2.7,Hinshelwood,,241.0,2022-12-30,2005-04-11,False,p532529,63,2,0,1,0,0,0,0,0,0,0,3,54,0.0,0.0,0.0,0.0,0,1,2,3,1,1.41,0.02,1.43,0.21,,,,,,,[],,539.0,221.0,539.0,221.0,539.0,221.0,539.0,221.0,2.01,0.0,0.03,2.04,0.3,0.0,101.0,66.0,2.0,1.0,2.0,1.0,217.0,70.0,1.43,1.43,4.29,Brighton,6.0
True,True,,,60307,0,0,0,0,-4.1,-1326,"[{'offset': 0, 'projected_percent': '-6.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.7', 'likelihood': -2}]",,False,0,3,2.0,2.0,2,Pascal,2.0,124,False,,,55,60307.jpg,2.0,False,Groß,14.1,False,,a,5,36,2,6702,6702,17624,17624,0.4,0.4,Groß,,80.0,2026-01-02,1991-06-15,False,p60307,90,0,0,1,0,0,0,0,1,0,0,0,19,0.0,0.0,0.0,0.0,0,3,3,6,1,0.00,0.25,0.25,0.31,1.0,,1.0,,1.0,,[],,381.0,129.0,381.0,129.0,381.0,129.0,381.0,129.0,0.0,0.0,0.25,0.25,0.31,0.0,112.0,73.0,124.0,59.0,124.0,59.0,28.0,9.0,1.0,1.0,6.0,Brighton,5.5
True,True,,,463067,0,0,0,0,1.3,437,"[{'offset': 0, 'projected_percent': '2.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '9.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '15.4', 'likelihood': 1}]",,False,0,4,1.8,1.8,5,Georginio,5.0,125,False,,,55,463067.jpg,5.0,False,Rutter,0.9,False,,a,5,36,5,4215,4215,1168,1168,0.9,0.9,Georginio,,73.0,2024-08-19,2002-04-20,False,p463067,90,0,1,1,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,1,4,2,7,1,0.07,0.44,0.51,0.31,,,,,,,[],,443.0,37.0,443.0,37.0,443.0,37.0,443.0,37.0,0.07,0.0,0.44,0.51,0.31,0.0,174.0,41.0,63.0,5.0,63.0,5.0,199.0,32.0,1.0,1.0,7.0,Brighton,5.5
True,True,,,219249,0,0,0,0,-4.4,-21,"[{'offset': 0, 'projected_percent': '-10.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-40.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-71.4', 'likelihood': -4}]",,False,0,3,2.0,2.0,0,Matt,0.0,126,False,,,55,219249.jpg,0.0,False,O'Riley,0.1,False,,a,5,36,0,194,194,282,282,0.0,0.0,O'Riley,,58.0,2024-08-26,2000-11-21,False,p219249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,3.0,,[],,412.0,144.0,412.0,144.0,412.0,144.0,412.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,88.0,527.0,219.0,527.0,219.0,422.0,166.0,0.0,0.0,0.0,Brighton,5.5
True,True,,,514254,0,0,0,0,0.3,140,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.9', 'likelihood': 1}]",,False,0,3,1.5,1.5,6,Diego,6.0,127,False,,,50,514254.jpg,6.0,False,Gómez Amarilla,3.9,False,,a,5,36,6,3631,3631,3209,3209,1.2,1.2,Gomez,Diego Gómez,168.0,2025-01-01,2003-03-27,False,p514254,85,0,1,1,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,2,1,3,6,1,0.19,0.48,0.67,0.31,,,5.0,,,,[],,336.0,94.0,336.0,94.0,336.0,94.0,336.0,94.0,0.2,0.0,0.51,0.71,0.33,0.0,353.0,204.0,47.0,20.0,47.0,20.0,83.0,28.0,1.06,1.06,6.35,Brighton,5.0
True,False,0.0,0.0,536916,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Facundo,0.0,128,False,Has joined Elche on loan for the rest of the season,2026-08-10T14:03:07.561436Z,50,536916.jpg,0.0,False,Buonanotte,0.0,False,,u,5,36,0,0,0,73,73,0.0,0.0,Buonanotte,,10.0,2023-01-01,2004-12-23,False,p536916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,347.0,104.0,347.0,104.0,347.0,104.0,347.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,214.0,497.0,201.0,497.0,201.0,590.0,256.0,0.0,0.0,0.0,Brighton,5.0
True,True,,,509416,0,0,0,0,-3.9,-36,"[{'offset': 0, 'projected_percent': '-5.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-21.5', 'likelihood': -2}]",,False,0,3,2.0,2.0,2,Yasin,2.0,129,False,,,55,509416.jpg,2.0,False,Ayari,0.7,False,,a,5,36,2,832,832,1405,1405,0.4,0.4,Ayari,,206.0,2023-01-30,2003-10-06,False,p509416,63,0,0,1,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,1,4,0,5,1,0.11,0.03,0.14,0.21,4.0,,2.0,,,,[],,468.0,179.0,468.0,179.0,468.0,179.0,468.0,179.0,0.16,0.0,0.04,0.2,0.3,0.0,199.0,123.0,132.0,64.0,132.0,64.0,227.0,74.0,1.43,1.43,7.14,Brighton,5.5
True,True,,,467779,0,0,0,0,0.6,253,"[{'offset': 0, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '8.7', 'likelihood': 1}]",,False,0,2,2.2,2.2,7,Mats,7.0,130,False,,,50,467779.jpg,7.0,False,Wieffer,0.3,False,,a,5,36,7,1560,1560,389,389,1.4,1.4,Wieffer,,152.0,2024-07-06,1999-11-16,False,p467779,77,0,0,1,0,0,0,0,0,0,0,1,31,0.0,0.0,0.0,0.0,3,5,4,7,1,0.07,0.05,0.12,0.31,,,,,,,[],,301.0,148.0,301.0,148.0,301.0,148.0,301.0,148.0,0.08,0.0,0.06,0.14,0.36,0.0,318.0,61.0,34.0,13.0,34.0,13.0,306.0,114.0,1.17,1.17,8.18,Brighton,5.0
True,True,0.0,0.0,535301,0,0,0,0,-4.3,-41,"[{'offset': 0, 'projected_percent': '-6.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-29.1', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Carlos,0.0,131,False,Ankle injury - Unknown return date,2026-08-06T16:00:10.997714Z,50,535301.jpg,0.0,False,Baleba,0.2,False,,i,5,36,0,780,780,1226,1226,0.0,0.0,Baleba,,38.0,2023-08-29,2004-01-03,False,p535301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,342.0,99.0,342.0,99.0,342.0,99.0,342.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,209.0,493.0,197.0,493.0,197.0,352.0,127.0,0.0,0.0,0.0,Brighton,5.0
